Date,Day,Week,Month,Campaign Name,Time,Segment,Affinity Definition,TG/CG,Affinity,Retailer,Brief,Theme,Lever,Message A,Message B,A/B,Campaign Type,Sent,Read,Read %,Clicks,CTR,Conversions,Conversion %,Push Datetime,Time Sort,Time Label,Date Label,Row Count
2026-03-20,Fri,Week 4,March,tgcomm_20_mar_vs_pn_tgcg_all_all_marketplace_sale_all_rest_r_1073_r_ajio_1030pm,22:30:00,All,,,,Ajio,Clearance sale: 50-90% Across Categories + Flat 10% AJIO Supercash + Upto 8% CashKaro Cashback on all AJIO Orders.,Curiosity,Marketplace sale,"Your style is irresistible 😎
Don't miss 50-90% Off + Flat 10% Supercash + Up to 8% Cashback  on AJIO 
CTA: Shop now!
",,Yes,Normal,1054137,419417,0.39787712602821074,1739,0.0,0,0.0,2026-03-20 22:30:00,1900-01-01 22:30:00,10:30 PM,20-Mar,1
2026-03-20,Fri,Week 4,March,tgcomm_20_mar_vs_pn_tgcg_non_segmented_all_marketplace_sale_all_rest_r_1073_r_ajio_1030pm,22:30:00,Non Segmented,,,,Ajio,Clearance sale: 50-90% Across Categories + Flat 10% AJIO Supercash + Upto 8% CashKaro Cashback on all AJIO Orders.,Curiosity,Marketplace sale,"Your style is irresistible 😎
Don't miss 50-90% Off + Flat 10% Supercash + Up to 8% Cashback  on AJIO 
CTA: Shop now!
",,Yes,Normal,216590,61976,0.2861443279929821,352,0.0,0,0.0,2026-03-20 22:30:00,1900-01-01 22:30:00,10:30 PM,20-Mar,1
2026-03-21,Sat,Week 4,March,tgcomm_21_mar_vs_pn_tgcg_all_all_d2c_sale_beauty_storevisitors_r_1503_r_dotandkey_1130am,11:30:00,All,,,,Dot and Key,Coolest Skincare Sale: Buy 1 Get 1 Free + Upto 15% CashKaro Cashback on all Dot And Key orders,Loss Aversion,D2C Sale,"Shine brighter than the sun ☀️
Buy 1 Get 1 Free + up to 15% Cashback on Dot & Key
CTA: Claim now",,Yes,Normal,1053753,470013,0.4460371643070055,2106,0.004480727128824097,2,0.000949667616334283,2026-03-21 11:30:00,1900-01-01 11:30:00,11:30 AM,21-Mar,1
2026-03-21,Sat,Week 4,March,tgcomm_21_mar_vs_pn_tgcg_non_segmented_all_d2c_sale_beauty_storevisitors_r_1503_r_dotandkey_1130am,11:30:00,Non Segmented,,,,Dot and Key,Coolest Skincare Sale: Buy 1 Get 1 Free + Upto 15% CashKaro Cashback on all Dot And Key orders,Loss Aversion,D2C Sale,"Shine brighter than the sun ☀️
Buy 1 Get 1 Free + up to 15% Cashback on Dot & Key
CTA: Claim now",,Yes,Normal,218560,73834,0.33782027818448024,476,0.006446894384700815,0,0.0,2026-03-21 11:30:00,1900-01-01 11:30:00,11:30 AM,21-Mar,1
2026-03-21,Sat,Week 4,March,tgcomm_21_mar_vs_pn_tgcg_home_storevisitors_d2c_sale_all_r_2035_r_koparo_2pm,14:00:00,All,Users who have visited home retailer in the last 6 months and have not exited.,,home - Store visitors non exiters,Koparo,Spring Clean Sale: Flat 50% Off on all Products + Flat 40% CashKaro Cashback on all Koparo Clean orders,Social Proof,D2C Sale,"Cleaning just got fun 😉

Koparo Clean: Flat 50% Off + Flat 40% Cashback on all orders

CTA: Grab now",,Yes,Normal,28396,18529,0.652521481898859,129,0.006962059474337525,0,0.0,2026-03-21 14:00:00,1900-01-01 14:00:00,02:00 PM,21-Mar,1
2026-03-21,Sat,Week 4,March,tgcomm_21_mar_vs_pn_tgcg_home_exiters_d2c_sale_all_r_2035_r_koparo_2pm,14:00:00,All,Users who have exited on home retailers in the 6 months and have not transacted.,,home - Exiters non transactors,Koparo,Spring Clean Sale: Flat 50% Off on all Products + Flat 40% CashKaro Cashback on all Koparo Clean orders,Social Proof,D2C Sale,"Cleaning just got fun 😉

Koparo Clean: Flat 50% Off + Flat 40% Cashback on all orders

CTA: Grab now",,Yes,Normal,23991,15764,0.6570797382351715,86,0.005455468155290535,0,0.0,2026-03-21 14:00:00,1900-01-01 14:00:00,02:00 PM,21-Mar,1
2026-03-21,Sat,Week 4,March,tgcomm_21_mar_vs_pn_tgcg_home_transactors_d2c_sale_all_r_2035_r_koparo_2pm,14:00:00,All,Users who have transacted on home retailers in the last 6 months and have not transacted in the last 30 days on the retailer,,home - Transactors,Koparo,Spring Clean Sale: Flat 50% Off on all Products + Flat 40% CashKaro Cashback on all Koparo Clean orders,Social Proof,D2C Sale,"Cleaning just got fun 😉

Koparo Clean: Flat 50% Off + Flat 40% Cashback on all orders

CTA: Grab now",,Yes,Normal,2809,1688,0.6009255962976148,22,0.013033175355450236,0,0.0,2026-03-21 14:00:00,1900-01-01 14:00:00,02:00 PM,21-Mar,1
2026-03-21,Sat,Week 4,March,tgcomm_21_mar_vs_pn_tgcg_all_rest_brand_discovery_all_r_1825_r_hkvitals_2pm,14:00:00,All,,,,HK Vitals,Flat 20% off code + Flat 15% CashKaro Cashback on all HK Vitals orders,Curiosity,Brand Discovery,"Something good for your health… 🤫
Get Flat 20% Off + Flat 15% Cashback on HK Vitals
CTA: Discover now",,Yes,Normal,998977,434107,0.43455154623179515,1779,0.004098067987846315,0,0.0,2026-03-21 14:00:00,1900-01-01 14:00:00,02:00 PM,21-Mar,1
2026-03-21,Sat,Week 4,March,tgcomm_21_mar_vs_pn_tgcg_non_segmented_rest_brand_discovery_all_r_1825_r_hkvitals_2pm,14:00:00,Non Segmented,,,,HK Vitals,Flat 20% off code + Flat 15% CashKaro Cashback on all HK Vitals orders,Curiosity,Brand Discovery,"Something good for your health… 🤫
Get Flat 20% Off + Flat 15% Cashback on HK Vitals
CTA: Discover now",,Yes,Normal,215698,71527,0.33160715444742184,409,0.0057181204300473945,0,0.0,2026-03-21 14:00:00,1900-01-01 14:00:00,02:00 PM,21-Mar,1
2026-03-21,Sat,Week 4,March,tgcomm_21_mar_vs_pn_tgcg_beauty_storevisitors_d2c_sale_all_r_2816_r_derma_9pm,21:00:00,All,Users who have visited beauty retailer in the last 6 months and have not exited.,,Beauty - Store visitors,Derma Co,BFF Sale: Buy 1 Get 1 Free + Flat 12% CashKaro Cashback on all The Derma Co orderr.,FOMO,D2C Sale,"Meet your skin’s BFF 💖

Buy 1 Get 1 Free + Flat 12% Cashback on all The Derma Co orders

CTA: Grab now!",,Yes,Normal,87733,54768,0.6242576909486738,313,0.005715016067776804,1,0.003194888178913738,2026-03-21 21:00:00,1900-01-01 21:00:00,09:00 PM,21-Mar,1
2026-03-21,Sat,Week 4,March,tgcomm_21_mar_vs_pn_tgcg_beauty_exiters_d2c_sale_all_r_2816_r_derma_9pm,21:00:00,All,Users who have exited on beuaty retailers in the 6 months and have not transacted.,,Beauty - Exiters non transactors,Derma Co,BFF Sale: Buy 1 Get 1 Free + Flat 12% CashKaro Cashback on all The Derma Co orderr.,FOMO,D2C Sale,"Meet your skin’s BFF 💖

Buy 1 Get 1 Free + Flat 12% Cashback on all The Derma Co orders

CTA: Grab now!",,Yes,Normal,81226,49838,0.6135720089626474,259,0.00519683775432401,2,0.007722007722007722,2026-03-21 21:00:00,1900-01-01 21:00:00,09:00 PM,21-Mar,1
2026-03-21,Sat,Week 4,March,tgcomm_21_mar_vs_pn_tgcg_beauty_transactors_d2c_sale_all_r_2816_r_derma_9pm,21:00:00,All,Users who have transacted on beuaty retailers in the last 6 months and have not transacted in the last 30 days on the retailer,,Beauty - Transactors,Derma Co,BFF Sale: Buy 1 Get 1 Free + Flat 12% CashKaro Cashback on all The Derma Co orderr.,FOMO,D2C Sale,"Meet your skin’s BFF 💖

Buy 1 Get 1 Free + Flat 12% Cashback on all The Derma Co orders

CTA: Grab now!",,Yes,Normal,35162,19635,0.5584153347363631,101,0.005143875732111026,3,0.0297029702970297,2026-03-21 21:00:00,1900-01-01 21:00:00,09:00 PM,21-Mar,1
2026-03-21,Sat,Week 4,March,tgcomm_21_mar_vs_pn_tgcg_all_rest_d2c_sale_all_r_2816_r_derma_9pm,21:00:00,All,,,,Multiple Retailers (50% CB),Get min 50% Cashback across categories,FOMO,Focus Category,"We love spoiling you 😉

Grab min 50% Cashback on your faves today

CTA: Don’t miss out!",,Yes,Normal,849389,330764,0.38941403761998333,1291,0.003903084979018273,2,0.001549186676994578,2026-03-21 21:00:00,1900-01-01 21:00:00,09:00 PM,21-Mar,1
2026-03-21,Sat,Week 4,March,tgcomm_21_mar_vs_pn_tgcg_non_segmented_all_d2c_sale_all_r_2816_r_derma_9pm,21:00:00,Non Segmented,,,,Multiple Retailers (50% CB),Get min 50% Cashback across categories,FOMO,Focus Category,"We love spoiling you 😉

Grab min 50% Cashback on your faves today

CTA: Don’t miss out!",,Yes,Normal,204979,61221,0.29866961981471274,384,0.006272357524378889,0,0.0,2026-03-21 21:00:00,1900-01-01 21:00:00,09:00 PM,21-Mar,1
2026-03-21,Sat,Week 4,March,tgcomm_21_mar_vs_pn_tgcg_all_all_marketplace_sale_all_r_1073_r_ajio_1030pm,22:30:00,All,,,,Ajio,Clearance sale: 50-90% Across Categories + Flat 10% AJIO Supercash + Upto 8% CashKaro Cashback on all AJIO Orders.,Curiosity,Marketplace sale,"(Name), kurta? Dresses? Heels? 👠

Grab 50–90% Off + Flat 10% Supercash + Up to 8% Cashback on all AJIO orders

CTA: Shop now!",,Yes,Normal,1053492,418559,0.3973062918370524,1896,0.00452982733617005,1,0.0005274261603375527,2026-03-21 22:30:00,1900-01-01 22:30:00,10:30 PM,21-Mar,1
2026-03-21,Sat,Week 4,March,tgcomm_21_mar_vs_pn_tgcg_non_segmented_all_marketplace_sale_all_r_1073_r_ajio_1030pm,22:30:00,Non Segmented,,,,Ajio,Clearance sale: 50-90% Across Categories + Flat 10% AJIO Supercash + Upto 8% CashKaro Cashback on all AJIO Orders.,Curiosity,Marketplace sale,"(Name), kurta? Dresses? Heels? 👠

Grab 50–90% Off + Flat 10% Supercash + Up to 8% Cashback on all AJIO orders

CTA: Shop now!",,Yes,Normal,222308,64891,0.29189682782445975,446,0.00687306406127198,0,0.0,2026-03-21 22:30:00,1900-01-01 22:30:00,10:30 PM,21-Mar,1
2026-03-24,Tue,Week 4,March,tgcomm_24_mar_vs_pn_tg_travel_storevisitors_focus_brand_all_r_1328_r_booking_9pm,21:00:00,All,Users who have visited travel retailer in the last 6 months and have not exited.,TG,Travel - Store visitors non exiters,Booking.com,Get Flat 4% Cashback on all hotel & homestay bookings.,Social Proof,Focus Brand,"(Name), long weekend plans? 🌴
Don’t get left behind! Get Flat 4% Cashback on hotels & homestays at Booking.com
CTA: Book now!",,No,Normal,9871,5954,0.6031810353560936,48,0.008061807188444743,0,0.0,2026-03-24 21:00:00,1900-01-01 21:00:00,09:00 PM,24-Mar,1
2026-03-24,Tue,Week 4,March,tgcomm_24_mar_vs_pn_cg_travel_storevisitors_focus_brand_all_r_1328_r_booking_9pm,21:00:00,All,Users who have visited travel retailer in the last 6 months and have not exited.,CG,Travel - Store visitors non exiters,Booking.com,Get Flat 4% Cashback on all hotel & homestay bookings.,Social Proof,Focus Brand,"(Name), long weekend plans? 🌴
Don’t get left behind! Get Flat 4% Cashback on hotels & homestays at Booking.com
CTA: Book now!",,No,Normal,3986,2234,0.5604616156547918,13,0.005819158460161146,0,0.0,2026-03-24 21:00:00,1900-01-01 21:00:00,09:00 PM,24-Mar,1
2026-03-24,Tue,Week 4,March,tgcomm_24_mar_vs_pn_tg_travel_exiters_focus_brand_all_r_1328_r_booking_9pm,21:00:00,All,Users who have exited on travel retailers in the 6 months and have not transacted.,TG,Travel - Exiters non transactors,Booking.com,Get Flat 4% Cashback on all hotel & homestay bookings.,Social Proof,Focus Brand,"(Name), long weekend plans? 🌴
Don’t get left behind! Get Flat 4% Cashback on hotels & homestays at Booking.com
CTA: Book now!",,No,Normal,6797,3656,0.5378843607473885,24,0.006564551422319475,0,0.0,2026-03-24 21:00:00,1900-01-01 21:00:00,09:00 PM,24-Mar,1
2026-03-24,Tue,Week 4,March,tgcomm_24_mar_vs_pn_cg_travel_exiters_focus_brand_all_r_1328_r_booking_9pm,21:00:00,All,Users who have exited on travel retailers in the 6 months and have not transacted.,CG,Travel - Exiters non transactors,Booking.com,Get Flat 4% Cashback on all hotel & homestay bookings.,Social Proof,Focus Brand,"(Name), long weekend plans? 🌴
Don’t get left behind! Get Flat 4% Cashback on hotels & homestays at Booking.com
CTA: Book now!",,No,Normal,2741,1455,0.53082816490332,10,0.006872852233676976,0,0.0,2026-03-24 21:00:00,1900-01-01 21:00:00,09:00 PM,24-Mar,1
2026-03-24,Tue,Week 4,March,tgcomm_24_mar_vs_pn_tg_travel_transactors_focus_brand_all_r_1328_r_booking_9pm,21:00:00,All,Users who have transacted on travel retailers in the last 6 months and have not transacted in the last 30 days on the retailer,TG,Travel - Transactors,Booking.com,Get Flat 4% Cashback on all hotel & homestay bookings.,Social Proof,Focus Brand,"(Name), long weekend plans? 🌴
Don’t get left behind! Get Flat 4% Cashback on hotels & homestays at Booking.com
CTA: Book now!",,No,Normal,2073,955,0.46068499758803666,6,0.0062827225130890054,0,0.0,2026-03-24 21:00:00,1900-01-01 21:00:00,09:00 PM,24-Mar,1
2026-03-24,Tue,Week 4,March,tgcomm_24_mar_vs_pn_cg_travel_transactors_focus_brand_all_r_1328_r_booking_9pm,21:00:00,All,Users who have transacted on travel retailers in the last 6 months and have not transacted in the last 30 days on the retailer,CG,Travel - Transactors,Booking.com,Get Flat 4% Cashback on all hotel & homestay bookings.,Social Proof,Focus Brand,"(Name), long weekend plans? 🌴
Don’t get left behind! Get Flat 4% Cashback on hotels & homestays at Booking.com
CTA: Book now!",,No,Normal,806,397,0.49255583126550867,2,0.005037783375314861,0,0.0,2026-03-24 21:00:00,1900-01-01 21:00:00,09:00 PM,24-Mar,1
2026-03-24,Tue,Week 4,March,tgcomm_24_mar_vs_pn_tg_all_focus_brand_all_r_1328_r_booking_9pm,21:00:00,All,Rest base - travel - electronics,TG,,Booking.com,Get Flat 4% Cashback on all hotel & homestay bookings.,Social Proof,Focus Brand,"(Name), long weekend plans? 🌴
Don’t get left behind! Get Flat 4% Cashback on hotels & homestays at Booking.com
CTA: Book now!",,No,Normal,642103,275526,0.42909938125191754,1221,0.004431523703752096,0,0.0,2026-03-24 21:00:00,1900-01-01 21:00:00,09:00 PM,24-Mar,1
2026-03-24,Tue,Week 4,March,tgcomm_24_mar_vs_pn_cg_all_focus_brand_all_r_1328_r_booking_9pm,21:00:00,All,Rest base - travel - electronics,CG,,Booking.com,Get Flat 4% Cashback on all hotel & homestay bookings.,Social Proof,Focus Brand,"(Name), long weekend plans? 🌴
Don’t get left behind! Get Flat 4% Cashback on hotels & homestays at Booking.com
CTA: Book now!",,No,Normal,296884,111521,0.3756382964390132,455,0.004079949067888559,0,0.0,2026-03-24 21:00:00,1900-01-01 21:00:00,09:00 PM,24-Mar,1
2026-03-25,Wed,Week 4,March,tgcomm_25_mar_vs_pn_tg_all_all_d2c_sale_beauty_storevisitors_r_2152_r_mcaffeine_2pm,14:00:00,All,Users who have visited beauty retailer in the last 6 months and have not exited.,TG,Beauty - Store visitors,mCaffeine,Flat 18% Cashback on all mCaffeine orders.,Exclusivity,D2C Sale,"Feel a little more loved… 💕
Buy 2 Get 3 FREE + Flat 15% Cashback on all mCaffeine orders
CTA: Shop now!",,No,Normal,55740,35715,0.6407427341227125,222,0.0062158756824863505,0,0.0,2026-03-25 14:00:00,1900-01-01 14:00:00,02:00 PM,25-Mar,1
2026-03-25,Wed,Week 4,March,tgcomm_25_mar_vs_pn_cg_all_all_d2c_sale_beauty_storevisitors_r_2152_r_mcaffeine_2pm,14:00:00,All,Users who have visited beauty retailer in the last 6 months and have not exited.,CG,Beauty - Store visitors,mCaffeine,Flat 18% Cashback on all mCaffeine orders.,Exclusivity,D2C Sale,"Feel a little more loved… 💕
Buy 2 Get 3 FREE + Flat 15% Cashback on all mCaffeine orders
CTA: Shop now!",,No,Normal,32960,21324,0.6469660194174758,113,0.005299193397111236,0,0.0,2026-03-25 14:00:00,1900-01-01 14:00:00,02:00 PM,25-Mar,1
2026-03-25,Wed,Week 4,March,tgcomm_25_mar_vs_pn_tg_all_all_d2c_sale_beauty_exiters_r_2152_r_mcaffeine_2pm,14:00:00,All,Users who have exited on beauty retailers in the 6 months and have not transacted.,TG,Beauty - Exiters non transactors,mCaffeine,Flat 18% Cashback on all mCaffeine orders.,Exclusivity,D2C Sale,"Feel a little more loved… 💕
Buy 2 Get 3 FREE + Flat 15% Cashback on all mCaffeine orders
CTA: Shop now!",,No,Normal,50581,31929,0.6312449338684486,199,0.006232578533621472,0,0.0,2026-03-25 14:00:00,1900-01-01 14:00:00,02:00 PM,25-Mar,1
2026-03-25,Wed,Week 4,March,tgcomm_25_mar_vs_pn_cg_all_all_d2c_sale_beauty_exiters_r_2152_r_mcaffeine_2pm,14:00:00,All,Users who have exited on beauty retailers in the 6 months and have not transacted.,CG,Beauty - Exiters non transactors,mCaffeine,Flat 18% Cashback on all mCaffeine orders.,Exclusivity,D2C Sale,"Feel a little more loved… 💕
Buy 2 Get 3 FREE + Flat 15% Cashback on all mCaffeine orders
CTA: Shop now!",,No,Normal,29983,18978,0.6329586765833972,107,0.005638107282116134,0,0.0,2026-03-25 14:00:00,1900-01-01 14:00:00,02:00 PM,25-Mar,1
2026-03-25,Wed,Week 4,March,tgcomm_25_mar_vs_pn_tg_all_all_d2c_sale_beauty_transactors_r_2152_r_mcaffeine_2pm,14:00:00,All,Users who have transacted on beauty retailers in the last 6 months and have not transacted in the last 30 days on the retailer,TG,Beauty - Transactors,mCaffeine,Flat 18% Cashback on all mCaffeine orders.,Exclusivity,D2C Sale,"Feel a little more loved… 💕
Buy 2 Get 3 FREE + Flat 15% Cashback on all mCaffeine orders
CTA: Shop now!",,No,Normal,22493,12958,0.5760903392166452,68,0.005247723414107115,0,0.0,2026-03-25 14:00:00,1900-01-01 14:00:00,02:00 PM,25-Mar,1
2026-03-25,Wed,Week 4,March,tgcomm_25_mar_vs_pn_cg_all_all_d2c_sale_beauty_transactors_r_2152_r_mcaffeine_2pm,14:00:00,All,Users who have transacted on beauty retailers in the last 6 months and have not transacted in the last 30 days on the retailer,CG,Beauty - Transactors,mCaffeine,Flat 18% Cashback on all mCaffeine orders.,Exclusivity,D2C Sale,"Feel a little more loved… 💕
Buy 2 Get 3 FREE + Flat 15% Cashback on all mCaffeine orders
CTA: Shop now!",,No,Normal,13218,7598,0.5748222121349674,42,0.005527770465912082,0,0.0,2026-03-25 14:00:00,1900-01-01 14:00:00,02:00 PM,25-Mar,1
2026-03-25,Wed,Week 4,March,tgcomm_25_mar_vs_pn_tg_all_all_d2c_sale_health_storevisitors_r_1866_r_hyugalife_2pm,14:00:00,All,Users who have visited enterntainement stores in the last 6 months and have not exited.,TG,health & wellness - Store visitors,Hyugalife,Flat 3% Cashback on all orders.Protein Dhamaka Sale: Upto 60% Off on selected products + Upto 10% CashKaro Cashback on all Hyugalife Orders,Curiosity,D2C Sale,"Still short on protein? 🤔
Complete your intake with Protein Dhamaka: Up to 60% Off + 10% Cashback on Hyugalife
CTA: Shop now",,No,Normal,12874,8371,0.6502252602143855,39,0.004658941584040139,0,0.0,2026-03-25 14:00:00,1900-01-01 14:00:00,02:00 PM,25-Mar,1
2026-03-25,Wed,Week 4,March,tgcomm_25_mar_vs_pn_cg_all_all_d2c_sale_health_storevisitors_r_1866_r_hyugalife_2pm,14:00:00,All,Users who have visited enterntainement stores in the last 6 months and have not exited.,CG,health & wellness - Store visitors,Hyugalife,Flat 3% Cashback on all orders.Protein Dhamaka Sale: Upto 60% Off on selected products + Upto 10% CashKaro Cashback on all Hyugalife Orders,Curiosity,D2C Sale,"Still short on protein? 🤔
Complete your intake with Protein Dhamaka: Up to 60% Off + 10% Cashback on Hyugalife
CTA: Shop now",,No,Normal,7308,4722,0.6461412151067324,20,0.004235493434985175,0,0.0,2026-03-25 14:00:00,1900-01-01 14:00:00,02:00 PM,25-Mar,1
2026-03-25,Wed,Week 4,March,tgcomm_25_mar_vs_pn_tg_all_all_d2c_sale_health_exiters_r_1866_r_hyugalife_2pm,14:00:00,All,Users who have exited enterntainement stores in the last 6 months and have not transacted.,TG,health & wellness - Exiters,Hyugalife,Flat 3% Cashback on all orders.Protein Dhamaka Sale: Upto 60% Off on selected products + Upto 10% CashKaro Cashback on all Hyugalife Orders,Curiosity,D2C Sale,"Still short on protein? 🤔
Complete your intake with Protein Dhamaka: Up to 60% Off + 10% Cashback on Hyugalife
CTA: Shop now",,No,Normal,12160,7611,0.6259046052631579,47,0.006175272631717251,0,0.0,2026-03-25 14:00:00,1900-01-01 14:00:00,02:00 PM,25-Mar,1
2026-03-25,Wed,Week 4,March,tgcomm_25_mar_vs_pn_cg_all_all_d2c_sale_health_exiters_r_1866_r_hyugalife_2pm,14:00:00,All,Users who have exited enterntainement stores in the last 6 months and have not transacted.,CG,health & wellness - Exiters,Hyugalife,Flat 3% Cashback on all orders.Protein Dhamaka Sale: Upto 60% Off on selected products + Upto 10% CashKaro Cashback on all Hyugalife Orders,Curiosity,D2C Sale,"Still short on protein? 🤔
Complete your intake with Protein Dhamaka: Up to 60% Off + 10% Cashback on Hyugalife
CTA: Shop now",,No,Normal,6859,4287,0.6250182242309374,26,0.006064847212502915,0,0.0,2026-03-25 14:00:00,1900-01-01 14:00:00,02:00 PM,25-Mar,1
2026-03-25,Wed,Week 4,March,tgcomm_25_mar_vs_pn_tg_all_all_d2c_sale_health_transactors_r_1866_r_hyugalife_2pm,14:00:00,All,Users who have transacted on health & wellness category and have not transacted on the particular retailer.,TG,health & wellness - Transacters,Hyugalife,Flat 3% Cashback on all orders.Protein Dhamaka Sale: Upto 60% Off on selected products + Upto 10% CashKaro Cashback on all Hyugalife Orders,Curiosity,D2C Sale,"Still short on protein? 🤔
Complete your intake with Protein Dhamaka: Up to 60% Off + 10% Cashback on Hyugalife
CTA: Shop now",,No,Normal,1582,787,0.4974715549936789,2,0.0025412960609911056,0,0.0,2026-03-25 14:00:00,1900-01-01 14:00:00,02:00 PM,25-Mar,1
2026-03-25,Wed,Week 4,March,tgcomm_25_mar_vs_pn_cg_all_all_d2c_sale_health_transactors_r_1866_r_hyugalife_2pm,14:00:00,All,Users who have transacted on health & wellness category and have not transacted on the particular retailer.,CG,health & wellness - Transacters,Hyugalife,Flat 3% Cashback on all orders.Protein Dhamaka Sale: Upto 60% Off on selected products + Upto 10% CashKaro Cashback on all Hyugalife Orders,Curiosity,D2C Sale,"Still short on protein? 🤔
Complete your intake with Protein Dhamaka: Up to 60% Off + 10% Cashback on Hyugalife
CTA: Shop now",,No,Normal,946,471,0.4978858350951374,4,0.008492569002123142,0,0.0,2026-03-25 14:00:00,1900-01-01 14:00:00,02:00 PM,25-Mar,1
2026-03-25,Wed,Week 4,March,tgcomm_25_mar_vs_pn_tg_all_all_d2c_sale_rest_all_r_2152_r_mcaffeine_2pm,14:00:00,All,,TG,,mCaffeine,Flat 18% Cashback on all mCaffeine orders.,Social Proof,D2C,"Everyone’s loving it…💕

and so will you! Buy 2 get 3 FREE + Flat 15% Cashback on all mCaffeine orders

CTA: Shop now",,No,Normal,504696,195987,0.3883268343715821,834,0.004255384285692419,0,0.0,2026-03-25 14:00:00,1900-01-01 14:00:00,02:00 PM,25-Mar,1
2026-03-25,Wed,Week 4,March,tgcomm_25_mar_vs_pn_cg_all_all_d2c_sale_rest_all_r_2152_r_mcaffeine_2pm,14:00:00,All,,CG,,mCaffeine,Flat 18% Cashback on all mCaffeine orders.,Social Proof,D2C,"Everyone’s loving it…💕
and so will you! Buy 2 get 3 FREE + Flat 15% Cashback on all mCaffeine orders
CTA: Shop now",,No,Normal,296331,115460,0.38963186436788594,474,0.004105317858998788,0,0.0,2026-03-25 14:00:00,1900-01-01 14:00:00,02:00 PM,25-Mar,1
2026-03-26,Thur,Week 5,March,tgcomm_26_mar_vs_pn_tg_all_all_d2c_sale_health_storevisitors_r_2227_r_muscleblaze_2pm,14:00:00,All,Users who have visited enterntainement stores in the last 6 months and have not exited.,TG,health & wellness - Store visitors,Muscleblaze,The Great Performance Sale: Flat 10% CashKaro Cashback on all Muscleblaze orders,Clickbate,D2C Sale,"❌ Don’t lift without 🏋️
grabbing your favorite supplements at flat 10%  Cashback on MuscleBlaze!
CTA: Shop Now",,No,Normal,24006,16088,0.670165791885362,102,0.00634012928891099,0,0.0,2026-03-26 14:00:00,1900-01-01 14:00:00,02:00 PM,26-Mar,1
2026-03-26,Thur,Week 5,March,tgcomm_26_mar_vs_pn_cg_all_all_d2c_sale_health_storevisitors_r_2227_r_muscleblaze_2pm,14:00:00,All,Users who have visited enterntainement stores in the last 6 months and have not exited.,CG,health & wellness - Store visitors,Muscleblaze,The Great Performance Sale: Flat 10% CashKaro Cashback on all Muscleblaze orders,Clickbate,D2C Sale,"❌ Don’t lift without 🏋️
grabbing your favorite supplements at flat 10%  Cashback on MuscleBlaze!
CTA: Shop Now",,No,Normal,13826,9221,0.666931867496022,71,0.007699815638217113,0,0.0,2026-03-26 14:00:00,1900-01-01 14:00:00,02:00 PM,26-Mar,1
2026-03-26,Thur,Week 5,March,tgcomm_26_mar_vs_pn_tg_all_all_d2c_sale_health_exiters_r_2227_r_muscleblaze_2pm,14:00:00,All,Users who have exited enterntainement stores in the last 6 months and have not transacted.,TG,health & wellness - Exiters,Muscleblaze,The Great Performance Sale: Flat 10% CashKaro Cashback on all Muscleblaze orders,Clickbate,D2C Sale,"❌ Don’t lift without 🏋️
grabbing your favorite supplements at flat 10%  Cashback on MuscleBlaze!
CTA: Shop Now",,No,Normal,27254,18069,0.6629852498715785,105,0.005811057612485473,0,0.0,2026-03-26 14:00:00,1900-01-01 14:00:00,02:00 PM,26-Mar,1
2026-03-26,Thur,Week 5,March,tgcomm_26_mar_vs_pn_cg_all_all_d2c_sale_health_exiters_r_2227_r_muscleblaze_2pm,14:00:00,All,Users who have exited enterntainement stores in the last 6 months and have not transacted.,CG,health & wellness - Exiters,Muscleblaze,The Great Performance Sale: Flat 10% CashKaro Cashback on all Muscleblaze orders,Clickbate,D2C Sale,"❌ Don’t lift without 🏋️
grabbing your favorite supplements at flat 10%  Cashback on MuscleBlaze!
CTA: Shop Now",,No,Normal,15783,10441,0.6615345625039599,62,0.0059381285317498325,0,0.0,2026-03-26 14:00:00,1900-01-01 14:00:00,02:00 PM,26-Mar,1
2026-03-26,Thur,Week 5,March,tgcomm_26_mar_vs_pn_tg_all_all_d2c_sale_health_transactors_r_2227_r_muscleblaze_2pm,14:00:00,All,Users who have transacted on health & wellness category and have not transacted on the particular retailer.,TG,health & wellness - Transacters,Muscleblaze,The Great Performance Sale: Flat 10% CashKaro Cashback on all Muscleblaze orders,Clickbate,D2C Sale,"❌ Don’t lift without 🏋️
grabbing your favorite supplements at flat 10%  Cashback on MuscleBlaze!
CTA: Shop Now",,No,Normal,6199,3537,0.570575899338603,24,0.006785411365564037,0,0.0,2026-03-26 14:00:00,1900-01-01 14:00:00,02:00 PM,26-Mar,1
2026-03-26,Thur,Week 5,March,tgcomm_26_mar_vs_pn_cg_all_all_d2c_sale_health_transactors_r_2227_r_muscleblaze_2pm,14:00:00,All,Users who have transacted on health & wellness category and have not transacted on the particular retailer.,CG,health & wellness - Transacters,Muscleblaze,The Great Performance Sale: Flat 10% CashKaro Cashback on all Muscleblaze orders,Clickbate,D2C Sale,"❌ Don’t lift without 🏋️
grabbing your favorite supplements at flat 10%  Cashback on MuscleBlaze!
CTA: Shop Now",,No,Normal,3653,2099,0.5745962222830551,14,0.006669842782277275,0,0.0,2026-03-26 14:00:00,1900-01-01 14:00:00,02:00 PM,26-Mar,1
